Company Name,Employment Status,Experience Cat,job_category_id,Location,Min Experience,Bonus,Gratuity,Insurance,Mobile Bill,Provident Fund,job title,vacancy,Degree,In Dhaka,avg_salary,avg_age,Gender
ক্ষুদ্র ও মাঝারি শিল্প ফাউন্ডেশন (এসএমই ফাউন্ডেশন),unknown,unknown,13,ঢাকা,3,FALSE,FALSE,FALSE,FALSE,FALSE,উপব্যবস্থাপক গবেষণা,2,other,FALSE,33750,30,3
চট্টগ্রাম প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়,unknown,unknown,13,চট্টগ্রাম,3,FALSE,FALSE,FALSE,FALSE,FALSE,সহকারী পরিচালক গবেষণা ও সম্প্রসারণ,2,other,FALSE,33750,30,3
চট্টগ্রাম প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়,unknown,unknown,13,চট্টগ্রাম,3,FALSE,FALSE,FALSE,FALSE,FALSE,উপ-পরিচালক গবেষণা ও সম্প্রসারণ,2,other,FALSE,33750,30,3
বাংলাদেশ পরমাণু শক্তি কমিশন,unknown,unknown,13,ঢাকা,3,FALSE,FALSE,FALSE,FALSE,FALSE,সায়েন্টিফিক অ্যাসিসটেন্ট ২,2,other,FALSE,33750,30,3
GVN Consortium,intern,unknown,14,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,1,other,FALSE,14000,21.5,2
M/s. iTRADE LINKS,full_time,entry,14,Dhaka,1,FALSE,FALSE,FALSE,FALSE,FALSE,Front Office Executive,2,other,TRUE,33750,28.5,2
Mirpur Science College,full_time,unknown,14,Mirpur,3,FALSE,FALSE,FALSE,FALSE,FALSE,রিসিপশানিষ্ট (ফ্রন্টডেস্ক),1,other,FALSE,16500,27.5,3
A to Z Visa Consultancy,full_time,entry,14,Anywhere in Bangladesh,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,other,FALSE,33750,25,2
Century Education And Training Center,full_time,entry,14,Farmgate,1,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Office Executive,1,other,FALSE,33750,23.5,2
Moto Mart,full_time,unknown,14,Chirirbandar,3,FALSE,FALSE,FALSE,FALSE,FALSE,রিসিপশনিস্ট (মেয়ে),2,other,FALSE,12500,21.5,2
Online Tech Academy,full_time,entry,14,Dhaka,1,TRUE,FALSE,TRUE,TRUE,FALSE,Admin cum Front Desk Officer,2,professional,TRUE,33750,30,3
Nexgen Logistics Ltd,full_time,unknown,14,Chattogram,3,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Officer,1,other,FALSE,33750,30.5,2
ULYSSES CONSULTANCY,full_time,entry,14,Uttara Sector 1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,2,other,FALSE,20000,29,2
Mohsin Overseas Ltd,full_time,mid,14,Purana Paltan,2,TRUE,FALSE,FALSE,TRUE,FALSE,Front Desk Executive,2,other,FALSE,16500,27.5,2
SR Sheikh Travel Agency.,full_time,unknown,14,Uttara Sector 3,3,TRUE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,other,FALSE,12000,24,2
Next Bell Ltd.,intern,unknown,14,Mirpur 14,3,TRUE,FALSE,FALSE,FALSE,FALSE,Admin cum Receptionists,3,bachelors,FALSE,33750,24,3
Gulshan Club Limited,full_time,entry,14,GULSHAN 2,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive / Receptionist,1,professional,FALSE,33750,30,3
Success Corporation,full_time,mid,14,Uttara Sector 11,2,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,2,other,FALSE,16500,28.5,2
Pacific International,full_time,unknown,14,DOHS Mohakhali,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,2,other,FALSE,9000,30,3
R. S. Linkers Ltd.,full_time,entry,14,Uttara,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,1,professional,FALSE,15000,24,2
Waterfall Makeover,full_time,mid,14,Ramna,2,TRUE,FALSE,FALSE,TRUE,FALSE,Front Desk Officer (Female),1,other,FALSE,33750,25,3
Immivisa,full_time,unknown,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist - Female,1,other,TRUE,33750,30,2
Sunway Admission,full_time,unknown,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,4,other,TRUE,33750,30,3
Elegant Best Bangladesh Pvt. Ltd,full_time,entry,14,Chittagong Sadar Chawkbazar,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist - Female,2,other,FALSE,33750,25,2
Worldwide Education BD,full_time,unknown,14,PanthaPath,3,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk officer,1,other,FALSE,15000,30,2
Southeast ladmark ltd.,full_time,unknown,14,Adabor,3,FALSE,FALSE,FALSE,FALSE,FALSE,Office Secretary,1,other,FALSE,22500,25,2
Banik Air international,full_time,entry,14,Motijheel,1,TRUE,FALSE,FALSE,TRUE,FALSE,Personal Assistants (PA),2,other,FALSE,13000,24,3
Micro Fibre Group,full_time,mid,14,GULSHAN 2,2,TRUE,FALSE,FALSE,TRUE,FALSE,Front Desk Executive,1,other,FALSE,20000,25,2
A Well Renowned Group of Company,full_time,senior,14,Gazipur,6,FALSE,FALSE,FALSE,FALSE,FALSE,PS to Managing Director,1,other,FALSE,33750,35,1
Long Life Diagnostic And Consultation Center,full_time,mid,14,Kalabagan,2,FALSE,FALSE,FALSE,FALSE,FALSE,Customer Service Officer,1,other,FALSE,33750,29.5,2
Green Granite & Marble Ltd.,full_time,mid,14,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Receptionist Cum Admin,1,professional,TRUE,15000,30,1
Trust Way Global,full_time,entry,14,Gulshan,1,TRUE,FALSE,FALSE,FALSE,FALSE,Live Presenter cum Receptionist (Female Preferred),5,other,FALSE,22500,24,2
Syed``s Personal Staff Pool,full_time,unknown,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,চিফ অব স্টাফ / পার্সোনাল অ্যাসিস্ট্যান্ট,1,other,TRUE,33750,30,2
Lord travels and tours,full_time,unknown,14,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Personal Assistant,2,other,FALSE,23500,36,1
Labib Group (Mobile Devision),full_time,mid,14,GULSHAN 2,2,TRUE,FALSE,TRUE,TRUE,FALSE,Coordinator to the Group Chairman (Female),2,masters,FALSE,33750,32,2
Golden Son Limited (GSL),full_time,unknown,14,Chattogram,3,FALSE,FALSE,FALSE,FALSE,FALSE,Personal Assistant (PA) to Chairman,1,masters,FALSE,33750,27,3
A Renowned Group of Companies,full_time,senior,14,Dhaka,5,TRUE,FALSE,FALSE,TRUE,FALSE,Management Coordinator,1,masters,TRUE,33750,31,3
Meghboroni Resto & Party Center,full_time,entry,14,Mirpur Section 11,1,TRUE,TRUE,TRUE,TRUE,TRUE,Front Desk Executive (Female),5,other,FALSE,33750,27.5,2
HK Builders Aftabnagar,full_time,entry,14,Anywhere in Bangladesh,1,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk executive,2,other,FALSE,33750,30,3
Global Medical Engineering (BD) Ltd.,full_time,entry,14,Paltan,0,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive cum CSR,2,other,FALSE,33750,27,3
Sanjar Aviation Ltd.,full_time,unknown,14,GULSHAN 1,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive, Coordinator",1,other,FALSE,33750,25,1
Canary Visa Consultancy,full_time,mid,14,Banani,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist cum Customer Care Officer (Female),2,other,FALSE,15000,22.5,2
Bio Care Agro Limited,full_time,mid,14,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,1,other,TRUE,33750,24,2
Sheba Group,full_time,senior,14,Dhanmondi,5,TRUE,FALSE,FALSE,TRUE,FALSE,Executive Assistant/ Executive Secretary,1,other,FALSE,45000,35,1
Sarker Real Estate Limited,full_time,entry,14,Dhaka,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,1,other,TRUE,33750,26.5,2
Munshi HR Solutions Ltd.,full_time,mid,14,Ashulia,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Officer,2,other,FALSE,33750,30,2
Leading Multinational Group of Company,full_time,entry,14,Dhaka,1,TRUE,FALSE,TRUE,TRUE,FALSE,Receptionist/ Front Desk Executive,1,other,TRUE,33750,25,2
ABM Water Company,full_time,mid,14,Dhaka,2,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive/Receptionist,2,other,TRUE,33750,24,3
Shahabuddin Medical College & Hospital,full_time,mid,14,Gulshan Model Town,3,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,2,masters,FALSE,18000,30,2
NiHealth Ltd.,full_time,unknown,14,Banglamotor,3,TRUE,FALSE,TRUE,TRUE,FALSE,Front Desk Executive,1,professional,FALSE,33750,23,2
A Reputed Group of Company,full_time,mid,14,Kawran Bazar,2,FALSE,FALSE,FALSE,FALSE,FALSE,"Jr. Executive, Front Desk (Administration)",2,other,FALSE,33750,26,2
Excel Telecom (Pvt.) Ltd. (National Distributor of SAMSUNG),full_time,mid,14,GULSHAN 2,2,FALSE,FALSE,FALSE,FALSE,FALSE,Coordinator to the Hon`ble Group Chairman (Female),1,masters,FALSE,33750,29.5,2
Engineers of Modern Arts (EMAS),full_time,unknown,14,Kuril,3,TRUE,FALSE,FALSE,TRUE,TRUE,Receptionist,1,other,FALSE,17500,27.5,2
Dina Properties Limited,full_time,entry,14,Basundhara RA,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Receptionist (Female),1,other,FALSE,33750,25,2
Asadi Steel Enterprise,full_time,unknown,14,Chattogram,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,1,other,FALSE,33750,27.5,3
Secret Beauty & Laser Aesthetics,full_time,mid,14,Bosila,3,TRUE,FALSE,FALSE,FALSE,FALSE,Call Center Cum Front Desk Executive,6,other,FALSE,17500,26,3
United Link Ltd. GSA Saudia Arabian Airlines,full_time,entry,14,Dhaka,1,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Officer - Administration,2,bachelors,TRUE,33750,28.5,2
building technology & ideas ltd.,full_time,mid,14,Chattogram,2,TRUE,TRUE,FALSE,FALSE,FALSE,Front Desk Executive,1,other,FALSE,33750,30,2
A Reputated Manufacturing Company,full_time,unknown,14,Dhaka,3,TRUE,TRUE,FALSE,TRUE,FALSE,MD/Chairman`s Coordinator,1,other,TRUE,33750,30,3
AR Platinum Engineering Ltd.,full_time,unknown,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,other,TRUE,33750,30,2
Southeast Sweaters Ltd.,full_time,entry,14,Uttara East,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,1,other,FALSE,33750,24,2
SHOHAG TRADERS,full_time,mid,14,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Cum Call Center- Officer (Female),2,other,TRUE,33750,25,2
Fabricon Fashion,full_time,entry,14,Mirpur 1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,2,other,FALSE,33750,26,2
FCIL,full_time,entry,14,DOHS Baridhara,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Officer,1,other,FALSE,16500,24,2
Arysha Trade,full_time,entry,14,Banani,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist / Coordinator,2,other,FALSE,33750,25,3
Green Delta Insurance Company Limited,full_time,mid,14,Mohakhali,2,FALSE,FALSE,FALSE,FALSE,FALSE,MD`s Coordinator,2,other,FALSE,33750,30,3
Sans Packaging and Accessories Industries Ltd.,full_time,mid,14,Uttara Sector 9,3,TRUE,FALSE,FALSE,TRUE,FALSE,Executive Assistant to Managing Director,2,other,FALSE,33750,27.5,3
Rigs Marketing,full_time,entry,14,Dhaka,1,TRUE,FALSE,TRUE,TRUE,FALSE,Front Desk Executive,1,professional,TRUE,33750,27.5,2
MK Travels & Tourism (Pvt.) Ltd.,full_time,unknown,14,Naya Paltan,3,FALSE,FALSE,FALSE,FALSE,FALSE,RECEPTIONIST (TRAVEL AGENCY),2,other,FALSE,33750,23,2
F M Agro Foods Limited,full_time,mid,14,Dhaka,3,TRUE,FALSE,FALSE,TRUE,FALSE,Sr. Executive/ Asst. Manager- Execution & Enablement - CEO`s Office,1,masters,TRUE,33750,29,1
A Group of Companies,full_time,senior,14,Dhaka,5,TRUE,TRUE,FALSE,TRUE,FALSE,Officer (Front Desk),2,other,TRUE,33750,32,3
Euro Link,full_time,unknown,14,Dhanmondi 32,3,FALSE,FALSE,FALSE,TRUE,FALSE,Receptionist,2,other,FALSE,33750,21,2
Reputed Real Estate Company,full_time,entry,14,Dhanmondi,1,TRUE,FALSE,FALSE,FALSE,FALSE,Front Desk Cum Call Center- Executive (Female),2,other,FALSE,33750,25,2
Catalyst Solutions,full_time,mid,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Executive Assistant to Managing Director,2,professional,TRUE,45000,32.5,3
Banglar Choya Model City Ltd,full_time,entry,14,GULSHAN 2,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,masters,FALSE,33750,24,2
A Well Reputed Real Estate Company (Multiple Portfolio),full_time,senior,14,Dhaka,10,FALSE,FALSE,FALSE,FALSE,FALSE,Coordinator to MD,2,masters,TRUE,33750,30,3
Rang Bangladesh Limited,full_time,mid,14,Narayanganj Sadar,3,TRUE,FALSE,FALSE,TRUE,FALSE,Personal Assistant to Managing Director,1,bachelors,FALSE,30000,30,3
Sa Venture,full_time,entry,14,Dhaka,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,bachelors,TRUE,18000,22.5,2
Mridha International Corporation,full_time,mid,14,Anywhere in Bangladesh,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive (Manpower Export Company),3,other,FALSE,33750,29.5,2
Mridul Real Estate Ltd.,full_time,mid,14,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive-Bangla typewriter (Female),2,other,TRUE,33750,27,2
Penston Group,full_time,entry,14,Uttara,1,TRUE,FALSE,FALSE,TRUE,FALSE,Personal Assistant,1,bachelors,FALSE,33750,30,3
ELEGANT,full_time,mid,14,Dhaka,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,2,other,TRUE,33750,30,3
JANN GROUP,full_time,mid,14,Gulshan,2,TRUE,FALSE,FALSE,FALSE,TRUE,Front Desk Officer - Nafisa Int`l Trading (BD) Ltd.,2,other,FALSE,33750,28.5,3
ARM International,full_time,entry,14,Niketan,1,TRUE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),1,other,FALSE,20000,25,2
SS Study Abroad & Immigration,full_time,entry,14,Uttara Sector 10,1,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist,2,other,FALSE,33750,30,2
Fast Track Petroleum Ltd.,full_time,mid,14,Baridhara,3,TRUE,FALSE,FALSE,TRUE,TRUE,Front Desk Com Admin Officer,2,other,FALSE,18500,30,2
The Next Port Travels,full_time,entry,14,Badda,1,FALSE,FALSE,FALSE,FALSE,FALSE,ফ্রন্ট ডেস্ক এক্সেকিউটিভ / কাস্টমার সাপোর্ট এক্সেকিউটিভ,5,other,FALSE,14000,26,3
The White Horse Pharmaceuticals Ltd.,full_time,unknown,14,Motijheel,3,TRUE,FALSE,FALSE,TRUE,TRUE,Front Desk Executive,2,other,FALSE,33750,25.5,2
Sunway Real Estate & Developers Ltd.,full_time,unknown,14,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Receptionist (Female),2,professional,TRUE,13500,30,2
Al - Muslim Group,full_time,senior,14,Savar,5,FALSE,FALSE,FALSE,FALSE,FALSE,"Manager, MD Secretariat (PS to MD)",1,other,FALSE,33750,35,1
A well reputed Knit Composite Factory.,full_time,entry,14,Banani,1,TRUE,FALSE,FALSE,TRUE,FALSE,Front Desk Officer,1,masters,FALSE,33750,23.5,2
BD INTERIOR,full_time,entry,14,DOHS Mohakhali,1,FALSE,FALSE,FALSE,FALSE,FALSE,Admin cum Receptionist,2,other,FALSE,33750,28.5,3
Sunset Kuakata Hotel & Resort PLC,full_time,entry,14,Dhaka,1,TRUE,FALSE,FALSE,TRUE,FALSE,Jr.Executive/Executive (Receptionist Cum Admin),5,masters,TRUE,14000,30,3
CatExpress,full_time,entry,14,Uttara Sector 7,1,TRUE,FALSE,FALSE,FALSE,FALSE,Receptionist / Front Desk Officer,2,other,FALSE,27500,25,2
Hotel Highgarden,full_time,mid,14,Uttara Sector 13,2,FALSE,FALSE,FALSE,FALSE,FALSE,Front Desk Executive,1,other,FALSE,33750,30,3
চট্টগ্রাম মেডিকেল বিশ্ববিদ্যালয়,unknown,unknown,14,চট্টগ্রাম,3,FALSE,FALSE,FALSE,FALSE,FALSE,পিএস টু ভিসি,2,other,FALSE,33750,30,3
ওয়েজ আর্নার্স কল্যাণ বোর্ড,unknown,unknown,14,unknown,3,FALSE,FALSE,FALSE,FALSE,FALSE,রিসিপশনিস্ট,2,other,FALSE,33750,30,3
জাতীয় হুদরোগ ইনস্টিটিউট ও হাসপাতাল,unknown,unknown,14,ঢাকা,3,FALSE,FALSE,FALSE,FALSE,FALSE,রিসিপশনিস্ট,2,other,FALSE,33750,30,3
চট্টগ্রাম প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়,unknown,unknown,14,চট্টগ্রাম,3,FALSE,FALSE,FALSE,FALSE,FALSE,ব্যক্তিগত সহকারী আইটি বিজনেস ইনকিউবেটর,2,other,FALSE,33750,30,3
বাংলাদেশ সিভিল সার্ভিস প্রশাসন একাডেমী,unknown,unknown,14,ঢাকা,3,FALSE,FALSE,FALSE,FALSE,FALSE,অভ্যর্থনাকারী,2,other,FALSE,33750,30,3
ঢাকার মতিঝিলস্থ এলাকায় একটি শিল্প প্রতিষ্ঠান,full_time,mid,15,Motijheel,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,2,other,FALSE,33750,30,3
Ideal International School And college-Mymensingh.,full_time,unknown,15,Mymensingh,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,2,other,FALSE,33750,30,3
Labib Emporium,full_time,entry,15,Tangail Sadar,1,TRUE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটার,1,other,FALSE,33750,26.5,1
Mirpur Science College,full_time,unknown,15,Mirpur,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,1,other,FALSE,19000,27.5,3
M.K.I Outsourcing,full_time,mid,15,Sylhet Sadar,3,TRUE,FALSE,FALSE,FALSE,FALSE,Lead Generation & Excel Expert,2,other,FALSE,33750,30,1
NexGen Global Alliance,other,entry,15,Khulna,0,TRUE,FALSE,FALSE,FALSE,FALSE,Computer Operator,15,other,FALSE,9000,23,3
BAJAJMART,full_time,unknown,15,Chirirbandar,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator (Female),2,other,FALSE,13500,30,2
Shaheed Lieutenant Tanzim Cantonment Public School and College,full_time,mid,15,Ramu,2,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর,1,other,FALSE,33750,26.5,3
Arabian Gulf Associates Company Ltd.,contract,unknown,15,Saudi Arabia,3,FALSE,FALSE,TRUE,FALSE,FALSE,Computer Operator (Saudi Arabia),2,other,FALSE,33750,26,1
Nexus Pharmaceuticals Ltd.,full_time,unknown,15,Basabo,3,TRUE,TRUE,FALSE,TRUE,TRUE,"Executive, IT cum Data Entry Analyst",1,other,FALSE,33750,35,3
Intertek Bangladesh,full_time,mid,15,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,"Assistant Manager/ Supervisor (Report Reviewer), Coordination, Dhaka",2,other,TRUE,33750,30,3
E-Zone HRM Limited,contract,entry,15,Chuadanga,1,FALSE,FALSE,FALSE,FALSE,FALSE,Data Entry Operator - ডাটা এন্ট্রি অপারেটর,2,other,FALSE,33750,30,3
আলহাজ্ব জসিম উদ্দীন ফাউন্ডেশন,full_time,unknown,15,Rouzan,3,FALSE,FALSE,FALSE,FALSE,FALSE,কম্পিউটার অপারেটর ম্যানেজমেন্ট / মিড ম্যানেজমেন্ট,2,masters,FALSE,33750,30,3
Lord travels and tours,full_time,mid,15,Purana Paltan,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,2,other,FALSE,19000,31,1
Doinik Banglar Chokh,full_time,mid,15,Banasree,2,TRUE,FALSE,FALSE,TRUE,FALSE,Digital Computer Operator,2,other,FALSE,33750,26,3
MR Electronic,full_time,entry,15,Barishal Sadar,1,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,1,other,FALSE,33750,28.5,1
SDC OVERSEAS TRAINING AND TESTING CENTER,full_time,unknown,15,Dhaka,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator / Typist,12,other,TRUE,13500,26.5,3
INNOV Tech,full_time,entry,15,Tongi,1,TRUE,FALSE,FALSE,FALSE,FALSE,Data Entry Operator (NIGHT SHIFT),30,other,FALSE,33750,21.5,3
IVAMCO,full_time,entry,15,Uttara Sector 4,1,FALSE,FALSE,FALSE,FALSE,FALSE,Procurement Data Entry Executive,1,other,FALSE,13500,27.5,1
Future ICT School and College,full_time,entry,15,Daudkandi,1,FALSE,FALSE,FALSE,FALSE,FALSE,অফিস সহকারি (কম্পিউটার অপারেটর),2,other,FALSE,33750,30,3
The Royal Scientific Publications,full_time,entry,15,Purana Paltan,1,TRUE,FALSE,FALSE,FALSE,FALSE,Fill Code and Drawing Operator,6,other,FALSE,33750,30.5,1
Micro Fibre Group,full_time,entry,15,Rupganj,1,TRUE,FALSE,FALSE,FALSE,FALSE,ডাটা এন্ট্রি অপারেটর/এম.আই.এস এ্যসিসটেন্ট,4,other,FALSE,33750,30,3
Winner Overseas Limited,full_time,senior,15,Paltan,5,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,2,other,FALSE,33750,31.5,1
Reazaur Rahman & Associates,full_time,unknown,15,Anywhere in Bangladesh,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator & Data Entry Analyst (CODEA),4,bachelors,FALSE,12500,23,3
Genex Infosys PLC.,full_time,senior,15,Dhaka,6,TRUE,TRUE,TRUE,TRUE,TRUE,"Sr. Manager/Manager - Training & QA, Contact Center",2,other,TRUE,33750,30,3
Genex Infosys PLC.,full_time,senior,15,Chattogram,6,TRUE,TRUE,TRUE,TRUE,TRUE,DGM/Manager - Operation,4,other,TRUE,33750,30,3
Safe Education Family,full_time,unknown,15,Khilgaon,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator/Typist,5,other,FALSE,15500,29,1
Smart Solution(Dhaka Computer),full_time,mid,15,GULSHAN 2,3,FALSE,FALSE,FALSE,FALSE,FALSE,Computer Operator,2,other,FALSE,15000,27.5,3
Odin Outsourcing,full_time,unknown,15,Gulshan,3,FALSE,FALSE,FALSE,FALSE,FALSE,Junior Financial Analyst,2,other,FALSE,33750,28.5,3
SkillersZone LLC,full_time,unknown,15,DOHS Mohakhali,3,TRUE,FALSE,FALSE,FALSE,FALSE,Data Entry Executive (Night Shift),30,other,FALSE,33750,21.5,1
Euro Immigration Consultant,full_time,entry,15,Dhaka,1,TRUE,FALSE,FALSE,TRUE,FALSE,Data Entry / Computer Operator,5,other,TRUE,11000,26.5,1
